"id","household","kids","vehicles","priceExpected","incomeExpected","businessExpected","financialStability","investments","income","age","employmentSector","region","hoursPerWeek"
50722178.2669734,4,2,2,0,-1,"Better Off","Worse Off","Mutual funds",29,NA,"Other","Midwest",35
50889891.6909375,3,1,2,-1,0,"Worse Off","Better Off","Bonds",39,NA,"Financial services","Northeast",30
50874366.1387063,3,1,2,4,1,"Worse Off","Worse Off","Retirement account",34,NA,"Leisure and hospitality","South",41
50780902.1564872,3,1,2,-1,2,"Better Off","Worse Off","Bonds",47,30,"Professional and business services","West",31
50769667.1155412,5,3,2,1,2,"Worse Off","Worse Off","Retirement account",66,49,"Health services","Midwest",28
50932396.9252084,5,3,2,4,2,"Worse Off","Worse Off","Retirement account",41,27,"Health services","Northeast",35
50793965.3698781,2,1,2,1,4,"Worse Off","Worse Off","Retirement account",44,32,"Transportation and utilities","South",38
50913612.1721591,3,1,2,4,1,"Worse Off","Worse Off","Retirement account",47,NA,"Other","West",35
50825976.2603095,6,5,1,0,3,"Worse Off","Worse Off","Savings account",50,39,"Wholesale and retail trade","Midwest",49
50809859.7289335,2,1,1,2,0,"Worse Off","Worse Off","Savings account",44,48,"Professional and business services","Northeast",36
50948346.1064045,5,4,1,2,2,"Worse Off","Worse Off","Retirement account",45,40,"Manufacturing","South",35
50748267.6349776,3,2,2,1,1,"Worse Off","Worse Off","Retirement account",50,NA,"Professional and business services","West",45
50955315.6179871,6,4,2,4,1,"Worse Off","Worse Off","Savings account",44,33,"Public administration","Midwest",31
50672997.3157294,3,2,1,-1,2,"Better Off","Better Off","Mutual funds",29,29,"Other","Northeast",37
50756636.2568904,3,1,2,-1,1,"Better Off","Worse Off","Stocks",32,37,"Professional and business services","South",38
50846444.4003557,3,1,2,2,1,"Better Off","Better Off","Stocks",31,27,"Other","West",32
50685062.395256,6,4,2,2,1,"Better Off","Worse Off","Mutual funds",42,49,"Education","Midwest",35
50750741.2404778,3,1,2,2,2,"Worse Off","Better Off","Mutual funds",45,34,"Health services","Northeast",42
50793011.8364298,3,2,2,0,2,"Worse Off","Worse Off","Savings account",49,38,"Leisure and hospitality","South",39
50836949.1952193,3,1,2,4,3,"Worse Off","Worse Off","Retirement account",40,38,"Transportation and utilities","West",35
50843995.5512989,3,1,2,-4,2,"Worse Off","Better Off","Stocks",57,23,"Transportation and utilities","Midwest",44
50830981.9080827,4,2,2,7,2,"Worse Off","Worse Off","Retirement account",42,41,"Public administration","Northeast",42
51017250.5121077,4,2,2,2,1,"Worse Off","Worse Off","Savings account",42,32,"Financial services","South",40
50846659.9274349,5,4,1,6,2,"Worse Off","Worse Off","Mutual funds",48,50,"Transportation and utilities","West",32
50798860.9938575,5,4,1,-4,1,"Better Off","Better Off","Mutual funds",24,NA,"Public administration","Midwest",34
50846963.1013285,3,2,1,1,0,"Worse Off","Worse Off","Retirement account",51,28,"Construction","Northeast",34
50900643.5556477,7,5,2,6,2,"Worse Off","Worse Off","Stocks",58,21,"Transportation and utilities","South",41
50823944.500384,2,1,1,5,1,"Better Off","Worse Off","Retirement account",46,35,"Financial services","West",40
50864895.7250862,3,2,1,4,0,"Worse Off","Worse Off","Mutual funds",35,38,"Wholesale and retail trade","Midwest",37
50777396.7311699,6,2,3,-3,2,"Worse Off","Better Off","Savings account",41,40,"Other","Northeast",45
50957912.1836264,4,2,2,6,2,"Worse Off","Worse Off","Savings account",52,41,"Education","South",38
50899192.0195555,4,2,2,0,1,"Better Off","Worse Off","Bonds",53,36,"Leisure and hospitality","West",38
50819117.4794766,5,3,2,4,2,"Worse Off","Worse Off","Stocks",45,30,"Transportation and utilities","Midwest",41
50764691.8776111,2,1,2,4,3,"Worse Off","Worse Off","Retirement account",65,27,"Financial services","Northeast",33
50841990.1843221,4,2,2,5,1,"Worse Off","Worse Off","Retirement account",46,27,"Other","South",49
50861265.3537125,5,3,2,1,1,"Worse Off","Worse Off","Savings account",42,21,"Professional and business services","West",33
50779850.6795693,5,4,1,4,1,"Better Off","Better Off","Mutual funds",55,27,"Manufacturing","Midwest",38
50947134.2893106,3,2,1,0,1,"Worse Off","Better Off","Savings account",64,31,"Public administration","Northeast",32
50814778.925995,4,1,3,1,1,"Worse Off","Better Off","Retirement account",57,22,"Other","South",37
50789450.0260559,4,3,2,-3,0,"Worse Off","Worse Off","Savings account",32,34,"Other","West",31
50868321.7607891,3,1,2,1,0,"Worse Off","Better Off","Retirement account",57,53,"Public administration","Midwest",34
50922480.8281038,3,2,1,0,3,"Worse Off","Worse Off","Retirement account",31,35,"Professional and business services","Northeast",45
50603998.7332692,4,2,2,-1,1,"Worse Off","Better Off","Retirement account",33,53,"Leisure and hospitality","South",33
50758749.3949161,3,2,1,4,2,"Worse Off","Worse Off","Retirement account",37,45,"Construction","West",36
50700724.7373061,5,2,3,1,1,"Worse Off","Better Off","Mutual funds",65,41,"Professional and business services","Midwest",53
50802527.4048165,3,1,2,4,3,"Worse Off","Worse Off","Mutual funds",34,42,"Public administration","Northeast",37
50791702.3406701,6,4,3,2,1,"Worse Off","Worse Off","Bonds",71,46,"Education","South",43
50898456.7903034,5,2,3,2,1,"Worse Off","Worse Off","Retirement account",45,52,"Leisure and hospitality","West",42
50693532.8161899,3,2,2,6,2,"Worse Off","Worse Off","Bonds",46,40,"Health services","Midwest",43
50938386.1139222,3,2,1,1,0,"Worse Off","Worse Off","Stocks",42,30,"Wholesale and retail trade","Northeast",45
50887021.5813573,6,4,2,-3,0,"Better Off","Better Off","Retirement account",40,49,"Other","South",45
50787790.0181523,6,4,2,4,1,"Worse Off","Worse Off","Savings account",34,39,"Health services","West",36
50825660.6972626,3,2,2,1,0,"Worse Off","Worse Off","Bonds",53,39,"Health services","Midwest",35
50984493.5651112,2,1,2,6,1,"Worse Off","Worse Off","Mutual funds",54,32,"Transportation and utilities","Northeast",41
50783380.7039917,3,2,1,1,-1,"Better Off","Worse Off","Stocks",39,52,"Wholesale and retail trade","South",44
50916328.8983991,2,1,1,1,1,"Worse Off","Better Off","Retirement account",44,34,"Leisure and hospitality","West",32
50958076.9377236,6,4,2,-2,0,"Worse Off","Better Off","Stocks",41,37,"Financial services","Midwest",32
50729048.9740808,3,2,2,3,3,"Worse Off","Worse Off","Retirement account",42,29,"Transportation and utilities","Northeast",36
50723662.827533,5,4,2,-4,1,"Worse Off","Better Off","Bonds",57,23,"Leisure and hospitality","South",37
50918754.1877957,2,1,1,4,2,"Worse Off","Worse Off","Retirement account",36,31,"Public administration","West",35
50897843.8745612,2,1,1,2,1,"Worse Off","Worse Off","Mutual funds",48,35,"Health services","Midwest",44
50843701.5817945,5,3,2,1,0,"Worse Off","Worse Off","Retirement account",93,27,"Manufacturing","Northeast",46
50945747.8047362,5,2,2,0,1,"Worse Off","Better Off","Mutual funds",34,29,"Manufacturing","South",37
50686858.2046284,3,2,2,-4,-1,"Better Off","Worse Off","Mutual funds",69,47,"Education","West",32
50850734.7706012,3,1,2,2,0,"Worse Off","Worse Off","Mutual funds",55,42,"Health services","Midwest",42
50879683.9245407,4,2,2,2,2,"Worse Off","Worse Off","Savings account",56,38,"Health services","Northeast",43
50716543.9719202,5,1,3,1,0,"Better Off","Worse Off","Retirement account",39,41,"Leisure and hospitality","South",34
50840217.6315076,2,1,1,0,1,"Better Off","Better Off","Stocks",49,39,"Transportation and utilities","West",43
50862824.2324366,7,5,2,2,2,"Worse Off","Worse Off","Retirement account",55,42,"Health services","Midwest",31
50731519.4222569,7,4,3,0,0,"Worse Off","Worse Off","Mutual funds",34,49,"Other","Northeast",35
50743185.9869053,2,1,1,2,2,"Worse Off","Worse Off","Retirement account",50,47,"Other","South",30
50961962.3213031,3,1,2,4,1,"Worse Off","Worse Off","Retirement account",34,41,"Public administration","West",38
50888968.8578194,2,1,1,1,1,"Better Off","Better Off","Bonds",51,37,"Other","Midwest",31
50950933.4348517,4,2,3,-3,3,"Worse Off","Worse Off","Savings account",70,27,"Leisure and hospitality","Northeast",42
50753908.9517402,3,2,1,3,1,"Worse Off","Worse Off","Savings account",39,47,"Transportation and utilities","South",36
50956116.8960758,4,2,2,0,1,"Better Off","Worse Off","Retirement account",67,NA,"Transportation and utilities","West",42
50928688.9547823,6,4,2,1,1,"Worse Off","Worse Off","Retirement account",41,41,"Transportation and utilities","Midwest",32
50889806.2440824,2,1,2,6,3,"Worse Off","Worse Off","Mutual funds",38,25,"Other","Northeast",36
50870789.0635878,3,2,1,4,1,"Worse Off","Better Off","Mutual funds",37,46,"Professional and business services","South",37
50651849.1839497,3,2,1,0,1,"Worse Off","Better Off","Mutual funds",42,27,"Health services","West",38
50870080.28062,5,3,2,6,0,"Worse Off","Worse Off","Bonds",38,35,"Manufacturing","Midwest",47
50749422.6046042,3,2,1,-1,1,"Worse Off","Worse Off","Savings account",46,56,"Wholesale and retail trade","Northeast",33
50895192.415133,2,1,1,-1,2,"Better Off","Better Off","Savings account",54,19,"Leisure and hospitality","South",39
50770835.2374856,4,3,2,-1,1,"Worse Off","Worse Off","Bonds",39,36,"Wholesale and retail trade","West",38
50956450.2186389,4,2,2,-3,1,"Better Off","Better Off","Savings account",34,26,"Public administration","Midwest",38
50919348.1498195,3,2,1,3,0,"Worse Off","Worse Off","Savings account",53,NA,"Financial services","Northeast",43
50941083.8618783,4,2,3,-3,2,"Better Off","Better Off","Mutual funds",60,28,"Professional and business services","South",36
50819436.9121762,3,1,2,2,0,"Worse Off","Worse Off","Retirement account",59,24,"Professional and business services","West",41
50736512.2709866,6,3,2,0,3,"Worse Off","Better Off","Savings account",33,38,"Manufacturing","Midwest",30
50744221.633735,4,1,2,-3,-1,"Better Off","Better Off","Mutual funds",42,43,"Wholesale and retail trade","Northeast",49
50880681.1282902,2,1,1,-2,4,"Better Off","Worse Off","Mutual funds",43,30,"Transportation and utilities","South",48
50768685.5804872,4,2,2,-3,2,"Better Off","Better Off","Retirement account",42,40,"Construction","West",49
50693581.1400362,4,2,2,1,1,"Worse Off","Worse Off","Stocks",43,32,"Other","Midwest",36
50724581.0911079,5,4,1,-1,1,"Worse Off","Better Off","Stocks",39,34,"Manufacturing","Northeast",33
50776552.303257,5,3,2,2,1,"Worse Off","Better Off","Stocks",40,35,"Manufacturing","South",36
50924193.7680027,7,6,1,0,0,"Better Off","Worse Off","Mutual funds",32,37,"Public administration","West",33
50946167.6000302,4,3,1,0,0,"Better Off","Worse Off","Savings account",63,48,"Financial services","Midwest",40
50725484.296869,7,4,3,4,0,"Worse Off","Worse Off","Mutual funds",42,30,"Construction","Northeast",37
50760056.6626489,3,2,1,1,3,"Worse Off","Worse Off","Stocks",63,32,"Other","South",37
50876070.515879,4,2,2,3,1,"Worse Off","Worse Off","Bonds",49,35,"Health services","West",40
50747835.8633067,4,2,2,0,3,"Worse Off","Better Off","Savings account",38,NA,"Financial services","Midwest",38
50832700.0612125,5,3,2,2,1,"Worse Off","Worse Off","Retirement account",55,37,"Other","Northeast",37
50765778.9135953,3,1,2,-1,2,"Worse Off","Better Off","Retirement account",39,23,"Professional and business services","South",39
50853488.7776875,5,3,2,1,2,"Worse Off","Better Off","Retirement account",42,33,"Other","West",38
50916758.9609099,2,1,1,2,0,"Worse Off","Worse Off","Savings account",39,36,"Transportation and utilities","Midwest",33
50770011.2574803,5,2,3,2,2,"Worse Off","Worse Off","Mutual funds",40,28,"Professional and business services","Northeast",33
50770694.1230641,3,2,2,-2,2,"Worse Off","Better Off","Savings account",56,NA,"Public administration","South",40
50776445.7112955,4,3,2,0,0,"Better Off","Worse Off","Savings account",54,53,"Wholesale and retail trade","West",44
50836552.464847,4,3,1,1,1,"Worse Off","Worse Off","Mutual funds",54,43,"Health services","Midwest",37
50851112.2519644,7,4,3,2,1,"Worse Off","Better Off","Savings account",52,50,"Leisure and hospitality","Northeast",42
50770377.4891028,5,3,2,4,2,"Worse Off","Worse Off","Savings account",31,34,"Professional and business services","South",45
50877798.7615402,4,2,2,-1,3,"Better Off","Worse Off","Savings account",50,38,"Manufacturing","West",36
50768328.6777779,5,3,2,-1,3,"Worse Off","Better Off","Savings account",45,34,"Leisure and hospitality","Midwest",32
50717936.660288,2,1,1,1,2,"Worse Off","Better Off","Mutual funds",57,28,"Construction","Northeast",33
50799887.5890642,2,1,1,2,1,"Worse Off","Worse Off","Mutual funds",49,24,"Leisure and hospitality","South",43
50826487.515891,6,4,2,-3,2,"Better Off","Better Off","Savings account",64,41,"Professional and business services","West",40
50835832.0938429,4,3,1,0,2,"Worse Off","Better Off","Savings account",57,32,"Manufacturing","Midwest",30
50793827.9123133,2,1,2,5,0,"Worse Off","Worse Off","Savings account",53,31,"Other","Northeast",40
51009536.1471462,3,2,2,3,3,"Better Off","Worse Off","Stocks",41,42,"Manufacturing","South",33
50782080.3669022,4,2,2,1,1,"Better Off","Worse Off","Savings account",43,31,"Wholesale and retail trade","West",31
50989496.918045,2,1,2,6,2,"Worse Off","Worse Off","Mutual funds",46,39,"Wholesale and retail trade","Midwest",39
50806963.4821018,4,2,2,3,0,"Better Off","Worse Off","Stocks",38,26,"Health services","Northeast",38
50648267.0440792,5,3,2,-3,2,"Better Off","Better Off","Savings account",52,NA,"Transportation and utilities","South",39
50791281.6877673,3,2,1,-1,2,"Better Off","Better Off","Savings account",56,27,"Leisure and hospitality","West",36
50909946.7684042,6,3,3,0,3,"Better Off","Worse Off","Stocks",54,49,"Leisure and hospitality","Midwest",38
50945720.7366459,5,4,2,-2,1,"Worse Off","Better Off","Retirement account",55,30,"Leisure and hospitality","Northeast",43
50903400.1170082,4,3,1,5,1,"Worse Off","Better Off","Bonds",41,30,"Other","South",38
50861855.0113319,3,1,2,2,2,"Better Off","Better Off","Stocks",43,35,"Wholesale and retail trade","West",44
50758802.9875228,3,2,2,-1,1,"Worse Off","Worse Off","Bonds",57,18,"Transportation and utilities","Midwest",35
51078746.9021536,2,1,1,-2,0,"Better Off","Better Off","Savings account",45,21,"Financial services","Northeast",32
50912227.9411411,3,2,2,4,1,"Worse Off","Worse Off","Savings account",57,39,"Public administration","South",37
50899021.6170107,5,2,3,2,1,"Worse Off","Worse Off","Mutual funds",63,56,"Transportation and utilities","West",38
50731149.6885499,4,2,2,-2,1,"Worse Off","Better Off","Retirement account",47,37,"Public administration","Midwest",39
50879839.0892726,4,2,2,0,0,"Worse Off","Worse Off","Retirement account",52,31,"Manufacturing","Northeast",33
50821978.5226499,4,2,2,0,0,"Better Off","Worse Off","Savings account",33,39,"Financial services","South",35
50968183.5804536,3,1,2,1,0,"Worse Off","Worse Off","Mutual funds",39,NA,"Leisure and hospitality","West",41
50941428.7587869,4,2,3,1,2,"Worse Off","Worse Off","Savings account",49,40,"Leisure and hospitality","Midwest",28
50855313.9415705,3,2,2,1,1,"Worse Off","Worse Off","Savings account",63,24,"Public administration","Northeast",35
50866220.6340443,3,1,2,-3,1,"Better Off","Better Off","Stocks",53,41,"Public administration","South",38
50943153.4501302,6,3,2,3,0,"Worse Off","Worse Off","Savings account",42,44,"Health services","West",38
50957215.4395785,5,4,2,2,2,"Worse Off","Worse Off","Mutual funds",61,27,"Manufacturing","Midwest",34
50966693.1677633,6,3,3,4,1,"Worse Off","Worse Off","Retirement account",61,28,"Leisure and hospitality","Northeast",34
50814259.3059352,8,5,3,-1,0,"Worse Off","Worse Off","Savings account",34,18,"Other","South",43
50722053.3278338,6,4,2,1,2,"Worse Off","Worse Off","Savings account",49,28,"Education","West",37
50828876.4265193,3,1,2,1,1,"Worse Off","Worse Off","Savings account",28,45,"Professional and business services","Midwest",51
50850154.5972517,6,4,2,0,1,"Worse Off","Worse Off","Mutual funds",34,NA,"Transportation and utilities","Northeast",34
50846887.2651388,3,1,2,3,1,"Worse Off","Worse Off","Savings account",47,20,"Construction","South",34
50775007.8462253,5,2,3,3,2,"Worse Off","Worse Off","Mutual funds",34,23,"Other","West",36
50938238.1497234,3,2,1,2,1,"Worse Off","Worse Off","Retirement account",38,41,"Manufacturing","Midwest",39
50798671.6203921,7,4,3,4,4,"Worse Off","Better Off","Retirement account",45,45,"Health services","Northeast",38
50842662.9608308,6,4,2,4,0,"Worse Off","Worse Off","Retirement account",57,35,"Health services","South",35
